Player Aggregates:
Dalano Banton: {'Team': 25, 'Pos': 3, 'minutes': 34.2, 'points': 20.700000000000003, 'games': 67.0, 'rebounds': 5.3, 'assists': 4.8, 'ft_percentage': 73.44999999999999, 'fg_percentage': 43.0, 'three_pt_percentage': 36.05, 'points_per_minute': 0.6168152688771247, 'rebounds_per_minute': 0.15261911395932015}
Caleb Martin: {'Team': 23, 'Pos': 2, 'minutes': 61.5, 'points': 20.4, 'games': 85.0, 'rebounds': 9.7, 'assists': 4.7, 'ft_percentage': 72.75, 'fg_percentage': 43.1, 'three_pt_percentage': 33.6, 'points_per_minute': 0.333973374295955, 'rebounds_per_minute': 0.15741807475678443}
Grant Williams: {'Team': 3, 'Pos': 2, 'minutes': 57.0, 'points': 20.700000000000003, 'games': 90.0, 'rebounds': 9.3, 'assists': 4.699999999999999, 'ft_percentage': 79.80000000000001, 'fg_percentage': 45.25, 'three_pt_percentage': 37.2, 'points_per_minute': 0.3632389162561577, 'rebounds_per_minute': 0.1629310344827586}
Grayson Allen: {'Team': 24, 'Pos': 3, 'minutes': 55.1, 'points': 23.6, 'games': 89.0, 'rebounds': 6.3, 'assists': 4.0, 'ft_percentage': 82.5, 'fg_percentage': 43.6, 'three_pt_percentage': 40.4, 'points_per_minute': 0.43546102217087534, 'rebounds_per_minute': 0.11352946030698136}
De'Anthony Melton: {'Team': 9, 'Pos': 3, 'minutes': 46.599999999999994, 'points': 21.1, 'games': 45.0, 'rebounds': 6.9, 'assists': 5.699999999999999, 'ft_percentage': 73.0, 'fg_percentage': 39.55, 'three_pt_percentage': 36.35, 'points_per_minute': 0.45949594959495954, 'rebounds_per_minute': 0.14986498649864988}
Al Horford: {'Team': 2, 'Pos': 1, 'minutes': 55.0, 'points': 19.0, 'games': 97.0, 'rebounds': 12.0, 'assists': 4.7, 'ft_percentage': 90.25, 'fg_percentage': 50.95, 'three_pt_percentage': 44.1, 'points_per_minute': 0.3455516767163863, 'rebounds_per_minute': 0.21811858669205542}
Duncan Robinson: {'Team': 15, 'Pos': 2, 'minutes': 47.0, 'points': 22.299999999999997, 'games': 86.0, 'rebounds': 4.6, 'assists': 4.5, 'ft_percentage': 87.30000000000001, 'fg_percentage': 41.599999999999994, 'three_pt_percentage': 37.900000000000006, 'points_per_minute': 0.4778232873932215, 'rebounds_per_minute': 0.0991310123429457}
Jaden McDaniels: {'Team': 17, 'Pos': 2, 'minutes': 59.6, 'points': 20.9, 'games': 102.0, 'rebounds': 6.7, 'assists': 3.0999999999999996, 'ft_percentage': 66.85, 'fg_percentage': 48.0, 'three_pt_percentage': 33.4, 'points_per_minute': 0.3506081081081081, 'rebounds_per_minute': 0.11245495495495496}
Amir Coffey: {'Team': 12, 'Pos': 2, 'minutes': 45.0, 'points': 16.4, 'games': 92.0, 'rebounds': 4.7, 'assists': 2.1, 'ft_percentage': 85.6, 'fg_percentage': 47.7, 'three_pt_percentage': 41.9, 'points_per_minute': 0.35999284308463053, 'rebounds_per_minute': 0.1042225800679907}
Josh Okogie: {'Team': 24, 'Pos': 2, 'minutes': 34.8, 'points': 14.6, 'games': 72.0, 'rebounds': 6.9, 'assists': 1.8, 'ft_percentage': 69.9, 'fg_percentage': 48.4, 'three_pt_percentage': 40.45, 'points_per_minute': 0.40681932141066357, 'rebounds_per_minute': 0.19463479859602206}
Harrison Barnes: {'Team': 27, 'Pos': 2, 'minutes': 57.7, 'points': 22.200000000000003, 'games': 99.0, 'rebounds': 7.199999999999999, 'assists': 2.8, 'ft_percentage': 79.4, 'fg_percentage': 47.7, 'three_pt_percentage': 39.05, 'points_per_minute': 0.38430064888248017, 'rebounds_per_minute': 0.12501201634222542}
Patrick Williams: {'Team': 4, 'Pos': 2, 'minutes': 56.0, 'points': 19.9, 'games': 58.0, 'rebounds': 8.9, 'assists': 3.8, 'ft_percentage': 81.4, 'fg_percentage': 40.95, 'three_pt_percentage': 39.65, 'points_per_minute': 0.35562405074600195, 'rebounds_per_minute': 0.15853658536585366}
Derrick Jones: {'Team': 12, 'Pos': 2, 'minutes': 50.599999999999994, 'points': 18.6, 'games': 114.0, 'rebounds': 6.9, 'assists': 1.9, 'ft_percentage': 77.05000000000001, 'fg_percentage': 48.3, 'three_pt_percentage': 40.099999999999994, 'points_per_minute': 0.36723305144357776, 'rebounds_per_minute': 0.13629968893126787}
Deni Avdija: {'Team': 25, 'Pos': 2, 'minutes': 54.8, 'points': 24.6, 'games': 90.0, 'rebounds': 12.9, 'assists': 6.699999999999999, 'ft_percentage': 76.45, 'fg_percentage': 43.3, 'three_pt_percentage': 31.7, 'points_per_minute': 0.44459090481122304, 'rebounds_per_minute': 0.23498594428826985}
Stephon Castle: {'Team': 27, 'Pos': 3, 'minutes': 25.2, 'points': 9.9, 'games': 15.0, 'rebounds': 2.6, 'assists': 3.5, 'ft_percentage': 69.0, 'fg_percentage': 38.2, 'three_pt_percentage': 27.8, 'points_per_minute': 0.3928571428571429, 'rebounds_per_minute': 0.10317460317460318}
Alex Sarr: {'Team': 30, 'Pos': 2, 'minutes': 25.7, 'points': 9.8, 'games': 13.0, 'rebounds': 5.5, 'assists': 2.3, 'ft_percentage': 70.0, 'fg_percentage': 35.1, 'three_pt_percentage': 20.3, 'points_per_minute': 0.3813229571984436, 'rebounds_per_minute': 0.21400778210116733}
T.J. McConnell: {'Team': 11, 'Pos': 3, 'minutes': 37.0, 'points': 20.3, 'games': 102.0, 'rebounds': 5.199999999999999, 'assists': 9.600000000000001, 'ft_percentage': 73.6, 'fg_percentage': 54.55, 'three_pt_percentage': 27.85, 'points_per_minute': 0.5485082259431344, 'rebounds_per_minute': 0.14044008065223107}
P.J. Washington: {'Team': 6, 'Pos': 2, 'minutes': 61.400000000000006, 'points': 22.6, 'games': 105.0, 'rebounds': 14.0, 'assists': 3.3, 'ft_percentage': 70.6, 'fg_percentage': 42.25, 'three_pt_percentage': 29.5, 'points_per_minute': 0.3668656019029819, 'rebounds_per_minute': 0.2292604706482032}
Obi Toppin: {'Team': 11, 'Pos': 2, 'minutes': 41.5, 'points': 20.0, 'games': 113.0, 'rebounds': 7.0, 'assists': 3.2, 'ft_percentage': 81.75, 'fg_percentage': 55.6, 'three_pt_percentage': 34.95, 'points_per_minute': 0.4818135364890602, 'rebounds_per_minute': 0.16850931388488874}
Royce O'Neale: {'Team': 24, 'Pos': 2, 'minutes': 50.2, 'points': 17.2, 'games': 99.0, 'rebounds': 10.899999999999999, 'assists': 5.0, 'ft_percentage': 69.6, 'fg_percentage': 40.0, 'three_pt_percentage': 38.5, 'points_per_minute': 0.3422021844043688, 'rebounds_per_minute': 0.2168529337058674}
Aaron Wiggins: {'Team': 21, 'Pos': 2, 'minutes': 37.0, 'points': 16.5, 'games': 104.0, 'rebounds': 6.3, 'assists': 2.9000000000000004, 'ft_percentage': 81.15, 'fg_percentage': 50.05, 'three_pt_percentage': 44.6, 'points_per_minute': 0.44509733560599263, 'rebounds_per_minute': 0.16881971232917675}
Julian Strawther: {'Team': 7, 'Pos': 2, 'minutes': 31.799999999999997, 'points': 13.9, 'games': 66.0, 'rebounds': 3.7, 'assists': 2.3, 'ft_percentage': 71.8, 'fg_percentage': 40.099999999999994, 'three_pt_percentage': 33.45, 'points_per_minute': 0.4316037735849057, 'rebounds_per_minute': 0.11556603773584906}
Peyton Watson: {'Team': 7, 'Pos': 2, 'minutes': 41.8, 'points': 15.6, 'games': 103.0, 'rebounds': 6.5, 'assists': 2.1, 'ft_percentage': 71.4, 'fg_percentage': 44.7, 'three_pt_percentage': 33.2, 'points_per_minute': 0.36975896531452085, 'rebounds_per_minute': 0.1577307466196355}
Garrison Mathews: {'Team': 1, 'Pos': 3, 'minutes': 35.5, 'points': 14.5, 'games': 82.0, 'rebounds': 2.5999999999999996, 'assists': 2.3, 'ft_percentage': 84.25, 'fg_percentage': 45.7, 'three_pt_percentage': 45.5, 'points_per_minute': 0.3983739837398374, 'rebounds_per_minute': 0.07593495934959349}
Donte DiVincenzo: {'Team': 17, 'Pos': 3, 'minutes': 55.7, 'points': 25.3, 'games': 108.0, 'rebounds': 6.9, 'assists': 6.0, 'ft_percentage': 78.19999999999999, 'fg_percentage': 39.25, 'three_pt_percentage': 36.349999999999994, 'points_per_minute': 0.44771335132890366, 'rebounds_per_minute': 0.12396179401993355}
Guerschon Yabusele: {'Team': 23, 'Pos': 2, 'minutes': 21.1, 'points': 9.3, 'games': 14.0, 'rebounds': 4.8, 'assists': 1.8, 'ft_percentage': 61.1, 'fg_percentage': 50.0, 'three_pt_percentage': 41.8, 'points_per_minute': 0.44075829383886256, 'rebounds_per_minute': 0.22748815165876776}
Aaron Nesmith: {'Team': 11, 'Pos': 2, 'minutes': 51.4, 'points': 21.1, 'games': 95.0, 'rebounds': 8.0, 'assists': 2.6, 'ft_percentage': 82.8, 'fg_percentage': 50.65, 'three_pt_percentage': 46.85, 'points_per_minute': 0.4099602449768991, 'rebounds_per_minute': 0.15779213802207248}
Walker Kessler: {'Team': 29, 'Pos': 1, 'minutes': 49.900000000000006, 'points': 17.299999999999997, 'games': 73.0, 'rebounds': 18.2, 'assists': 1.9, 'ft_percentage': 58.35, 'fg_percentage': 67.0, 'three_pt_percentage': 10.55, 'points_per_minute': 0.34675207331633806, 'rebounds_per_minute': 0.3620720255574559}
Ziaire Williams: {'Team': 20, 'Pos': 2, 'minutes': 41.9, 'points': 17.4, 'games': 66.0, 'rebounds': 8.0, 'assists': 2.6, 'ft_percentage': 82.1, 'fg_percentage': 41.650000000000006, 'three_pt_percentage': 29.35, 'points_per_minute': 0.41493388052895575, 'rebounds_per_minute': 0.19043547651618786}
Jalen Wilson: {'Team': 20, 'Pos': 2, 'minutes': 37.9, 'points': 14.2, 'games': 58.0, 'rebounds': 6.3, 'assists': 2.8, 'ft_percentage': 84.4, 'fg_percentage': 43.85, 'three_pt_percentage': 33.45, 'points_per_minute': 0.36664746543778803, 'rebounds_per_minute': 0.17043490783410137}
Jay Huff: {'Team': 14, 'Pos': 1, 'minutes': 17.0, 'points': 10.299999999999999, 'games': 35.0, 'rebounds': 2.9, 'assists': 0.9, 'ft_percentage': 92.1, 'fg_percentage': 57.35, 'three_pt_percentage': 37.95, 'points_per_minute': 0.5467414529914529, 'rebounds_per_minute': 0.19524572649572647}
Toumani Camara: {'Team': 25, 'Pos': 2, 'minutes': 56.6, 'points': 16.6, 'games': 85.0, 'rebounds': 10.2, 'assists': 3.4000000000000004, 'ft_percentage': 74.75, 'fg_percentage': 44.45, 'three_pt_percentage': 37.6, 'points_per_minute': 0.29429143842564415, 'rebounds_per_minute': 0.1821236559139785}
Naji Marshall: {'Team': 6, 'Pos': 2, 'minutes': 42.7, 'points': 16.3, 'games': 86.0, 'rebounds': 7.0, 'assists': 4.8, 'ft_percentage': 88.2, 'fg_percentage': 48.5, 'three_pt_percentage': 25.9, 'points_per_minute': 0.38111702127659575, 'rebounds_per_minute': 0.1660904255319149}
Draymond Green: {'Team': 9, 'Pos': 1, 'minutes': 55.400000000000006, 'points': 17.799999999999997, 'games': 70.0, 'rebounds': 13.100000000000001, 'assists': 11.7, 'ft_percentage': 71.15, 'fg_percentage': 47.400000000000006, 'three_pt_percentage': 41.349999999999994, 'points_per_minute': 0.3212623675257127, 'rebounds_per_minute': 0.23685033827382582}
Jalen Duren: {'Team': 8, 'Pos': 1, 'minutes': 54.0, 'points': 22.9, 'games': 75.0, 'rebounds': 22.1, 'assists': 5.1, 'ft_percentage': 65.2, 'fg_percentage': 68.45, 'three_pt_percentage': 0.0, 'points_per_minute': 0.4198443257566348, 'rebounds_per_minute': 0.41015608827060823}
Isaiah Joe: {'Team': 21, 'Pos': 3, 'minutes': 40.599999999999994, 'points': 17.0, 'games': 102.0, 'rebounds': 5.4, 'assists': 2.9, 'ft_percentage': 80.75, 'fg_percentage': 43.150000000000006, 'three_pt_percentage': 39.0, 'points_per_minute': 0.4200940070505288, 'rebounds_per_minute': 0.13231981981981983}
Anthony Black: {'Team': 22, 'Pos': 3, 'minutes': 41.6, 'points': 13.5, 'games': 87.0, 'rebounds': 4.8, 'assists': 5.8, 'ft_percentage': 66.5, 'fg_percentage': 44.55, 'three_pt_percentage': 35.1, 'points_per_minute': 0.3156465048895327, 'rebounds_per_minute': 0.11638295303633948}
Jake LaRavia: {'Team': 14, 'Pos': 2, 'minutes': 48.0, 'points': 19.700000000000003, 'games': 51.0, 'rebounds': 8.9, 'assists': 5.5, 'ft_percentage': 75.05, 'fg_percentage': 44.2, 'three_pt_percentage': 37.25, 'points_per_minute': 0.4124810932039848, 'rebounds_per_minute': 0.184504250769311}
Jusuf Nurkic: {'Team': 24, 'Pos': 1, 'minutes': 51.6, 'points': 19.700000000000003, 'games': 94.0, 'rebounds': 20.9, 'assists': 5.1, 'ft_percentage': 64.25, 'fg_percentage': 45.7, 'three_pt_percentage': 27.049999999999997, 'points_per_minute': 0.3809297698186587, 'rebounds_per_minute': 0.40539501650612764}
Jaime Jaquez: {'Team': 15, 'Pos': 2, 'minutes': 51.3, 'points': 20.9, 'games': 90.0, 'rebounds': 9.8, 'assists': 5.5, 'ft_percentage': 69.65, 'fg_percentage': 45.5, 'three_pt_percentage': 35.45, 'points_per_minute': 0.40549239514518365, 'rebounds_per_minute': 0.1975725917959748}
Nickeil Alexander-Walker: {'Team': 17, 'Pos': 3, 'minutes': 47.1, 'points': 16.700000000000003, 'games': 112.0, 'rebounds': 4.6, 'assists': 5.1, 'ft_percentage': 77.05000000000001, 'fg_percentage': 47.75, 'three_pt_percentage': 42.599999999999994, 'points_per_minute': 0.35452578434908044, 'rebounds_per_minute': 0.09763793725207356}
Moses Moody: {'Team': 9, 'Pos': 2, 'minutes': 34.0, 'points': 17.0, 'games': 81.0, 'rebounds': 5.2, 'assists': 1.9, 'ft_percentage': 74.1, 'fg_percentage': 46.6, 'three_pt_percentage': 39.45, 'points_per_minute': 0.5012472283813747, 'rebounds_per_minute': 0.15230044345898006}
Georges Niang: {'Team': 5, 'Pos': 2, 'minutes': 41.3, 'points': 17.4, 'games': 109.0, 'rebounds': 6.7, 'assists': 2.3, 'ft_percentage': 82.65, 'fg_percentage': 45.9, 'three_pt_percentage': 37.15, 'points_per_minute': 0.42160658969304415, 'rebounds_per_minute': 0.16253637473012297}
Cody Martin: {'Team': 3, 'Pos': 3, 'minutes': 51.3, 'points': 16.2, 'games': 42.0, 'rebounds': 8.3, 'assists': 5.7, 'ft_percentage': 64.4, 'fg_percentage': 41.95, 'three_pt_percentage': 35.9, 'points_per_minute': 0.3176838929855567, 'rebounds_per_minute': 0.1626546407459321}
Dereck Lively: {'Team': 6, 'Pos': 1, 'minutes': 45.400000000000006, 'points': 17.1, 'games': 87.0, 'rebounds': 13.8, 'assists': 3.4, 'ft_percentage': 53.900000000000006, 'fg_percentage': 70.95, 'three_pt_percentage': 16.65, 'points_per_minute': 0.37680779609030723, 'rebounds_per_minute': 0.30398151922815597}
Nic Claxton: {'Team': 20, 'Pos': 1, 'minutes': 54.5, 'points': 20.4, 'games': 82.0, 'rebounds': 17.6, 'assists': 4.6, 'ft_percentage': 50.75, 'fg_percentage': 64.0, 'three_pt_percentage': 10.0, 'points_per_minute': 0.372075646007119, 'rebounds_per_minute': 0.32197782789446516}
Kyshawn George: {'Team': 30, 'Pos': 2, 'minutes': 27.9, 'points': 8.6, 'games': 13.0, 'rebounds': 4.2, 'assists': 3.0, 'ft_percentage': 70.0, 'fg_percentage': 34.8, 'three_pt_percentage': 27.0, 'points_per_minute': 0.30824372759856633, 'rebounds_per_minute': 0.15053763440860216}
Andre Drummond: {'Team': 23, 'Pos': 1, 'minutes': 38.5, 'points': 16.8, 'games': 94.0, 'rebounds': 17.700000000000003, 'assists': 1.0, 'ft_percentage': 55.25, 'fg_percentage': 53.2, 'three_pt_percentage': 10.0, 'points_per_minute': 0.44232138943677407, 'rebounds_per_minute': 0.4663735481043174}
Trayce Jackson-Davis: {'Team': 9, 'Pos': 1, 'minutes': 33.900000000000006, 'points': 16.3, 'games': 83.0, 'rebounds': 10.1, 'assists': 3.5999999999999996, 'ft_percentage': 57.2, 'fg_percentage': 68.5, 'three_pt_percentage': 0.0, 'points_per_minute': 0.48072637370290405, 'rebounds_per_minute': 0.29800125356919005}
Jaylen Nowell: {'Team': 31, 'Pos': 3, 'minutes': 37.3, 'points': 14.600000000000001, 'games': 21.0, 'rebounds': 4.3, 'assists': 3.8, 'ft_percentage': 70.7, 'fg_percentage': 39.6, 'three_pt_percentage': 25.15, 'points_per_minute': 0.39018404907975457, 'rebounds_per_minute': 0.11473853345018989}
Davion Mitchell: {'Team': 28, 'Pos': 3, 'minutes': 44.6, 'points': 13.7, 'games': 89.0, 'rebounds': 4.1, 'assists': 7.800000000000001, 'ft_percentage': 71.80000000000001, 'fg_percentage': 43.6, 'three_pt_percentage': 32.45, 'points_per_minute': 0.31591353851627824, 'rebounds_per_minute': 0.09168742216687423}
Wendell Carter: {'Team': 22, 'Pos': 1, 'minutes': 52.0, 'points': 18.9, 'games': 68.0, 'rebounds': 15.700000000000001, 'assists': 3.9000000000000004, 'ft_percentage': 73.75, 'fg_percentage': 48.0, 'three_pt_percentage': 24.35, 'points_per_minute': 0.3640203577399358, 'rebounds_per_minute': 0.3015416253643237}
Taurean Prince: {'Team': 16, 'Pos': 2, 'minutes': 56.4, 'points': 17.1, 'games': 99.0, 'rebounds': 8.0, 'assists': 3.6, 'ft_percentage': 88.15, 'fg_percentage': 45.4, 'three_pt_percentage': 44.55, 'points_per_minute': 0.3045246472212765, 'rebounds_per_minute': 0.14016570196345476}
Nikola Jovic: {'Team': 15, 'Pos': 2, 'minutes': 39.2, 'points': 16.0, 'games': 66.0, 'rebounds': 8.4, 'assists': 3.2, 'ft_percentage': 76.1, 'fg_percentage': 45.25, 'three_pt_percentage': 36.3, 'points_per_minute': 0.4088197754682087, 'rebounds_per_minute': 0.214034539345159}
Kevin Porter: {'Team': 12, 'Pos': 3, 'minutes': 17.3, 'points': 8.3, 'games': 16.0, 'rebounds': 3.1, 'assists': 2.9, 'ft_percentage': 58.3, 'fg_percentage': 41.7, 'three_pt_percentage': 22.2, 'points_per_minute': 0.47976878612716767, 'rebounds_per_minute': 0.1791907514450867}
Cameron Payne: {'Team': 19, 'Pos': 3, 'minutes': 33.400000000000006, 'points': 15.5, 'games': 95.0, 'rebounds': 3.2, 'assists': 5.9, 'ft_percentage': 68.3, 'fg_percentage': 43.7, 'three_pt_percentage': 41.95, 'points_per_minute': 0.46369246223944316, 'rebounds_per_minute': 0.09571987227783159}
Malaki Branham: {'Team': 27, 'Pos': 3, 'minutes': 35.9, 'points': 17.4, 'games': 88.0, 'rebounds': 3.7, 'assists': 3.4000000000000004, 'ft_percentage': 85.3, 'fg_percentage': 45.95, 'three_pt_percentage': 40.8, 'points_per_minute': 0.49589269670132197, 'rebounds_per_minute': 0.1049929405724554}
Goga Bitadze: {'Team': 22, 'Pos': 1, 'minutes': 35.8, 'points': 12.9, 'games': 76.0, 'rebounds': 10.9, 'assists': 2.9000000000000004, 'ft_percentage': 70.25, 'fg_percentage': 64.30000000000001, 'three_pt_percentage': 7.15, 'points_per_minute': 0.3554883706049845, 'rebounds_per_minute': 0.3035959944972326}
Larry Nance: {'Team': 1, 'Pos': 1, 'minutes': 35.8, 'points': 13.8, 'games': 76.0, 'rebounds': 7.699999999999999, 'assists': 3.0999999999999996, 'ft_percentage': 62.3, 'fg_percentage': 61.599999999999994, 'three_pt_percentage': 52.2, 'points_per_minute': 0.39835852584212694, 'rebounds_per_minute': 0.20827391703900877}
AJ Green: {'Team': 16, 'Pos': 3, 'minutes': 29.6, 'points': 12.2, 'games': 76.0, 'rebounds': 3.0, 'assists': 1.4, 'ft_percentage': 82.95, 'fg_percentage': 46.0, 'three_pt_percentage': 44.349999999999994, 'points_per_minute': 0.40782013685239493, 'rebounds_per_minute': 0.1029325513196481}
Gary Trent: {'Team': 16, 'Pos': 3, 'minutes': 53.0, 'points': 21.5, 'games': 84.0, 'rebounds': 4.4, 'assists': 2.5, 'ft_percentage': 85.44999999999999, 'fg_percentage': 39.05, 'three_pt_percentage': 36.599999999999994, 'points_per_minute': 0.40039874801697894, 'rebounds_per_minute': 0.08240792350898254}
Kris Dunn: {'Team': 12, 'Pos': 3, 'minutes': 41.3, 'points': 13.2, 'games': 82.0, 'rebounds': 6.5, 'assists': 6.8, 'ft_percentage': 53.15, 'fg_percentage': 49.5, 'three_pt_percentage': 38.05, 'points_per_minute': 0.31696428571428575, 'rebounds_per_minute': 0.1570767195767196}
Haywood Highsmith: {'Team': 15, 'Pos': 2, 'minutes': 46.2, 'points': 13.899999999999999, 'games': 84.0, 'rebounds': 6.1, 'assists': 1.9000000000000001, 'ft_percentage': 63.849999999999994, 'fg_percentage': 50.75, 'three_pt_percentage': 40.9, 'points_per_minute': 0.2998679245283019, 'rebounds_per_minute': 0.13347169811320755}
Luke Kennard: {'Team': 14, 'Pos': 3, 'minutes': 46.900000000000006, 'points': 18.5, 'games': 47.0, 'rebounds': 5.4, 'assists': 7.4, 'ft_percentage': 79.45, 'fg_percentage': 44.0, 'three_pt_percentage': 45.25, 'points_per_minute': 0.390900088028169, 'rebounds_per_minute': 0.11532607100938966}
Sam Hauser: {'Team': 2, 'Pos': 2, 'minutes': 41.900000000000006, 'points': 15.8, 'games': 110.0, 'rebounds': 6.7, 'assists': 2.2, 'ft_percentage': 95.65, 'fg_percentage': 41.15, 'three_pt_percentage': 36.65, 'points_per_minute': 0.3775126487077807, 'rebounds_per_minute': 0.15982952732576688}
Mike Conley: {'Team': 17, 'Pos': 3, 'minutes': 54.2, 'points': 19.0, 'games': 104.0, 'rebounds': 6.2, 'assists': 10.7, 'ft_percentage': 85.65, 'fg_percentage': 38.5, 'three_pt_percentage': 38.65, 'points_per_minute': 0.34684814342695014, 'rebounds_per_minute': 0.11545156736159656}
Kyle Filipowski: {'Team': 29, 'Pos': 1, 'minutes': 19.1, 'points': 7.5, 'games': 13.0, 'rebounds': 4.4, 'assists': 2.2, 'ft_percentage': 48.1, 'fg_percentage': 54.3, 'three_pt_percentage': 31.0, 'points_per_minute': 0.3926701570680628, 'rebounds_per_minute': 0.23036649214659685}
Brandin Podziemski: {'Team': 9, 'Pos': 3, 'minutes': 50.8, 'points': 16.7, 'games': 88.0, 'rebounds': 10.399999999999999, 'assists': 7.0, 'ft_percentage': 61.65, 'fg_percentage': 41.15, 'three_pt_percentage': 29.700000000000003, 'points_per_minute': 0.3278910085130181, 'rebounds_per_minute': 0.204063878705027}
Jalen Smith: {'Team': 4, 'Pos': 1, 'minutes': 30.4, 'points': 16.4, 'games': 82.0, 'rebounds': 10.0, 'assists': 1.8, 'ft_percentage': 71.9, 'fg_percentage': 51.099999999999994, 'three_pt_percentage': 39.8, 'points_per_minute': 0.5381944444444444, 'rebounds_per_minute': 0.32916666666666666}
Marcus Smart: {'Team': 14, 'Pos': 3, 'minutes': 50.3, 'points': 21.9, 'games': 27.0, 'rebounds': 5.300000000000001, 'assists': 8.0, 'ft_percentage': 80.5, 'fg_percentage': 36.5, 'three_pt_percentage': 26.35, 'points_per_minute': 0.42414582715561266, 'rebounds_per_minute': 0.10937860367038978}
Quenton Jackson: {'Team': 11, 'Pos': 3, 'minutes': 17.7, 'points': 8.1, 'games': 10.0, 'rebounds': 2.7, 'assists': 2.4, 'ft_percentage': 91.65, 'fg_percentage': 32.35, 'three_pt_percentage': 15.0, 'points_per_minute': 0.35888030888030886, 'rebounds_per_minute': 0.22567567567567567}
Andrew Nembhard: {'Team': 11, 'Pos': 3, 'minutes': 53.1, 'points': 17.6, 'games': 92.0, 'rebounds': 4.3, 'assists': 9.100000000000001, 'ft_percentage': 79.65, 'fg_percentage': 44.95, 'three_pt_percentage': 31.05, 'points_per_minute': 0.3315576677542914, 'rebounds_per_minute': 0.08099021137750034}
Keon Ellis: {'Team': 26, 'Pos': 3, 'minutes': 39.2, 'points': 12.8, 'games': 73.0, 'rebounds': 4.4, 'assists': 2.3, 'ft_percentage': 79.95, 'fg_percentage': 47.1, 'three_pt_percentage': 42.05, 'points_per_minute': 0.32523148148148145, 'rebounds_per_minute': 0.11342592592592593}
Noah Clowney: {'Team': 20, 'Pos': 2, 'minutes': 32.3, 'points': 12.899999999999999, 'games': 36.0, 'rebounds': 6.7, 'assists': 1.6, 'ft_percentage': 70.3, 'fg_percentage': 45.55, 'three_pt_percentage': 35.5, 'points_per_minute': 0.39926002607162026, 'rebounds_per_minute': 0.20746108427267848}
Trendon Watford: {'Team': 20, 'Pos': 2, 'minutes': 29.6, 'points': 13.9, 'games': 65.0, 'rebounds': 6.6, 'assists': 3.3, 'ft_percentage': 82.55000000000001, 'fg_percentage': 48.55, 'three_pt_percentage': 19.85, 'points_per_minute': 0.47242647058823534, 'rebounds_per_minute': 0.22334558823529413}
Jeremiah Robinson-Earl: {'Team': 18, 'Pos': 1, 'minutes': 29.299999999999997, 'points': 9.9, 'games': 56.0, 'rebounds': 6.5, 'assists': 1.7000000000000002, 'ft_percentage': 75.45, 'fg_percentage': 44.599999999999994, 'three_pt_percentage': 32.95, 'points_per_minute': 0.34008316245158354, 'rebounds_per_minute': 0.22314308498519025}
Kevin Love: {'Team': 15, 'Pos': 1, 'minutes': 28.3, 'points': 15.4, 'games': 67.0, 'rebounds': 11.399999999999999, 'assists': 2.9, 'ft_percentage': 90.4, 'fg_percentage': 43.0, 'three_pt_percentage': 39.65, 'points_per_minute': 0.5464090079123554, 'rebounds_per_minute': 0.40819638871982145}
Zach Collins: {'Team': 27, 'Pos': 1, 'minutes': 37.8, 'points': 18.2, 'games': 84.0, 'rebounds': 9.100000000000001, 'assists': 4.9, 'ft_percentage': 85.5, 'fg_percentage': 49.2, 'three_pt_percentage': 36.35, 'points_per_minute': 0.4763236014641035, 'rebounds_per_minute': 0.24000634060581608}
JT Thor: {'Team': 5, 'Pos': 2, 'minutes': 19.8, 'points': 10.2, 'games': 65.0, 'rebounds': 3.3, 'assists': 0.5, 'ft_percentage': 77.5, 'fg_percentage': 71.85, 'three_pt_percentage': 67.3, 'points_per_minute': 0.5967479674796747, 'rebounds_per_minute': 0.16016260162601625}
Isaiah Jackson: {'Team': 11, 'Pos': 1, 'minutes': 29.4, 'points': 13.0, 'games': 78.0, 'rebounds': 9.5, 'assists': 1.8, 'ft_percentage': 60.0, 'fg_percentage': 62.7, 'three_pt_percentage': 0.0, 'points_per_minute': 0.4464285714285714, 'rebounds_per_minute': 0.3214285714285714}
Yves Missi: {'Team': 18, 'Pos': 1, 'minutes': 23.3, 'points': 7.0, 'games': 16.0, 'rebounds': 6.9, 'assists': 1.6, 'ft_percentage': 68.6, 'fg_percentage': 53.0, 'three_pt_percentage': 0.0, 'points_per_minute': 0.3004291845493562, 'rebounds_per_minute': 0.296137339055794}
Ryan Dunn: {'Team': 24, 'Pos': 2, 'minutes': 18.7, 'points': 6.9, 'games': 15.0, 'rebounds': 2.6, 'assists': 0.8, 'ft_percentage': 16.7, 'fg_percentage': 42.3, 'three_pt_percentage': 33.3, 'points_per_minute': 0.36898395721925137, 'rebounds_per_minute': 0.13903743315508021}
Kentavious Caldwell-Pope: {'Team': 22, 'Pos': 3, 'minutes': 62.0, 'points': 16.700000000000003, 'games': 104.0, 'rebounds': 4.8, 'assists': 4.3, 'ft_percentage': 95.15, 'fg_percentage': 39.55, 'three_pt_percentage': 31.15, 'points_per_minute': 0.26803259046249706, 'rebounds_per_minute': 0.07740234843038582}
